method,file_size,time
fastread,1024,92958
fastread,1024,135544
fastread,1024,191780
fastread,1024,94536
fastread,1024,92291
fastread,1024,94167
fastread,1024,94316
fastread,1024,93787
fastread,1024,93248
fastread,1024,93760
fastread,1024,92406
fastread,1024,93960
fastread,1024,92380
fastread,1024,93921
fastread,1024,93476
fastread,1024,94134
fastread,1024,94631
fastread,1024,93457
fastread,1024,116154
fastread,1024,195874
fastread,1024,148984
fastread,1024,183426
fastread,1024,243912
fastread,1024,199925
fastread,1024,93949
fastread,1024,91849
fastread,1024,93329
fastread,1024,95862
fastread,1024,93763
fastread,1024,94224
fastread,1024,92498
fastread,1024,112591
fastread,1024,199505
fastread,1024,93880
fastread,1024,93727
fastread,1024,93416
fastread,1024,93008
fastread,1024,93736
fastread,1024,93000
fastread,1024,94718
fastread,1024,92816
fastread,1024,94218
fastread,1024,94765
fastread,1024,93743
fastread,1024,135548
fastread,1024,192899
fastread,1024,93413
fastread,1024,93556
fastread,1024,93110
fastread,1024,93771
fastread,1024,93758
fastread,1024,95263
fastread,1024,92287
fastread,1024,93582
fastread,1024,93197
fastread,1024,95209
fastread,1024,93087
fastread,1024,93258
fastread,1024,92839
fastread,1024,93476
fastread,1024,92317
fastread,1024,94883
fastread,1024,92930
fastread,1024,91924
fastread,1024,93470
fastread,1024,94063
fastread,1024,172293
fastread,1024,239323
fastread,1024,159424
fastread,1024,215869
fastread,1024,93361
fastread,1024,94038
fastread,1024,89771
fastread,1024,126284
fastread,1024,231741
fastread,1024,115203
fastread,1024,90819
fastread,1024,94666
fastread,1024,94419
fastread,1024,119846
fastread,1024,234683
fastread,1024,228954
fastread,1024,201871
fastread,1024,92686
fastread,1024,92911
fastread,1024,95152
fastread,1024,94964
fastread,1024,93350
fastread,1024,91377
fastread,1024,93157
fastread,1024,93037
fastread,1024,93639
fastread,1024,92742
fastread,1024,92775
fastread,1024,134540
fastread,1024,192489
fastread,1024,92213
fastread,1024,93658
fastread,1024,93955
fastread,1024,93306
fastread,1024,94540
fastread,1024,94688
fastread,1024,93563
fastread,1024,94104
fastread,1024,93886
fastread,1024,123322
fastread,1024,95743
fastread,1024,140250
fastread,1024,210323
fastread,1024,89313
fastread,1024,92804
fastread,1024,93270
fastread,1024,94307
fastread,1024,93253
fastread,1024,92623
fastread,1024,94021
fastread,1024,93228
fastread,1024,93705
fastread,1024,141001
fastread,1024,209256
fastread,1024,93961
fastread,1024,92566
fastread,1024,93681
fastread,1024,92381
fastread,1024,93648
fastread,1024,93320
fastread,1024,93022
fastread,1024,93829
fastread,1024,93453
fastread,1024,93315
fastread,1024,94352
fastread,1024,94079
fastread,1024,93859
fastread,1024,91688
fastread,1024,93669
fastread,1024,92989
fastread,1024,93809
fastread,1024,93128
fastread,1024,92042
fastread,1024,93696
fastread,1024,92550
fastread,1024,93930
fastread,1024,93494
fastread,1024,93736
fastread,1024,134990
fastread,1024,191342
fastread,1024,93208
fastread,1024,93181
fastread,1024,94678
fastread,1024,93599
fastread,1024,93052
fastread,1024,162013
fastread,1024,251022
fastread,1024,217750
fastread,1024,138588
fastread,1024,91374
fastread,1024,94186
fastread,1024,88393
fastread,1024,93382
fastread,1024,94338
fastread,1024,92975
fastread,1024,93609
fastread,1024,93392
fastread,1024,93283
fastread,1024,96031
fastread,1024,91953
fastread,1024,92688
fastread,1024,92748
fastread,1024,93777
fastread,1024,93664
fastread,1024,92759
fastread,1024,94974
fastread,1024,91622
fastread,1024,93651
fastread,1024,114904
fastread,1024,275394
fastread,1024,192127
fastread,1024,94868
fastread,1024,115409
fastread,1024,196943
fastread,1024,162232
fastread,1024,247506
fastread,1024,211470
fastread,1024,92162
fastread,1024,91721
fastread,1024,93698
fastread,1024,93117
fastread,1024,92348
fastread,1024,93507
fastread,1024,92758
fastread,1024,94271
fastread,1024,92236
fastread,1024,93998
fastread,1024,124604
fastread,1024,192204
fastread,1024,90894
fastread,1024,93487
fastread,1024,93332
fastread,1024,94165
